objid,datetime,datetime_raw,parent,type,type_raw,name,status,status_raw,message,message_raw
6259,10-05-2024 13:16:28,45422.3239352662,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6303,10-05-2024 13:16:26,45422.3239123032,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6297,10-05-2024 13:16:13,45422.3237617940,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6422,10-05-2024 13:16:12,45422.3237539931,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Down,608,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6259,10-05-2024 13:15:58,45422.3235881944,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6303,10-05-2024 13:15:56,45422.3235651042,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6297,10-05-2024 13:15:43,45422.3234145023,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6259,10-05-2024 13:15:28,45422.3232409838,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7032,10-05-2024 13:15:26,45422.3232254745,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Warning,609,"<div class=""logmessage"">-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power<div class=""moreicon""></div></div>","-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
6355,10-05-2024 13:15:22,45422.3231828241,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6355,10-05-2024 13:14:53,45422.3228357986,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6421,10-05-2024 13:14:40,45422.3226891667,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
6421,10-05-2024 13:14:10,45422.3223418287,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
5578,10-05-2024 13:14:06,45422.3222942361,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6941,10-05-2024 13:13:54,45422.3221555556,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Up,607,"<div class=""logmessage"">2,953 mdBm<div class=""moreicon""></div></div>","2,953 mdBm"
5578,10-05-2024 13:13:36,45422.3219471296,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Down,608,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
7190,10-05-2024 13:13:10,45422.3216500579,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),Cisco IP SLA,ipsla,ip sla 45 BKC_TO_KURLA_KOHINOOR_POP_NSE_TIKONA,Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6979,10-05-2024 13:12:48,45422.3213894329,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6297,10-05-2024 13:12:43,45422.3213310764,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7190,10-05-2024 13:12:40,45422.3213041088,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),Cisco IP SLA,ipsla,ip sla 45 BKC_TO_KURLA_KOHINOOR_POP_NSE_TIKONA,Down,608,"<div class=""logmessage"">14 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",14 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6271,10-05-2024 13:12:30,45422.3211807407,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6979,10-05-2024 13:12:17,45422.3210405903,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Down,608,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:12:13,45422.3209839352,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6864,10-05-2024 13:12:12,45422.3209723380,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6285,10-05-2024 13:12:00,45422.3208335301,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6271,10-05-2024 13:11:59,45422.3208332986,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6218,10-05-2024 13:11:53,45422.3207615162,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6355,10-05-2024 13:11:52,45422.3207522685,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6864,10-05-2024 13:11:42,45422.3206251273,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6285,10-05-2024 13:11:30,45422.3204862037,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6355,10-05-2024 13:11:22,45422.3204050347,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6297,10-05-2024 13:11:13,45422.3202895486,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6218,10-05-2024 13:10:53,45422.3200642361,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Down,608,"<div class=""logmessage"">8 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",8 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6718,10-05-2024 13:10:52,45422.3200490162,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/24 Traffic to MCX-12 UPLINK,Up,607,"<div class=""logmessage"">8.88 Mbit/s<div class=""moreicon""></div></div>",8.88 Mbit/s
5596,10-05-2024 13:10:46,45422.3199807986,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Up,607,"<div class=""logmessage"">7 msec<div class=""moreicon""></div></div>",7 msec
6717,10-05-2024 13:10:44,45422.3199576389,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/22 Traffic to MCX-11 UPLINK,Up,607,"<div class=""logmessage"">9.37 Mbit/s<div class=""moreicon""></div></div>",9.37 Mbit/s
4360,10-05-2024 13:10:43,45422.3199424074,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/9 Traffic to MCX-5 UPLINK,Up,607,"<div class=""logmessage"">25 Mbit/s<div class=""moreicon""></div></div>",25 Mbit/s
6297,10-05-2024 13:10:43,45422.3199423264,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6355,10-05-2024 13:10:22,45422.3197105787,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6718,10-05-2024 13:10:22,45422.3197003935,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/24 Traffic to MCX-12 UPLINK,Down,608,"<div class=""logmessage"">57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5596,10-05-2024 13:10:16,45422.3196310995,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Down,608,"<div class=""logmessage"">11 msec (Avg. Round Trip Time (RTT)) is above the error limit of 10 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",11 msec (Avg. Round Trip Time (RTT)) is above the error limit of 10 msec in Avg. Round Trip Time (RTT)
6717,10-05-2024 13:10:14,45422.3196091551,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/22 Traffic to MCX-11 UPLINK,Down,608,"<div class=""logmessage"">57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4360,10-05-2024 13:10:13,45422.3195950579,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/9 Traffic to MCX-5 UPLINK,Down,608,"<div class=""logmessage"">57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",57 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6306,10-05-2024 13:09:57,45422.3194097222,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6355,10-05-2024 13:09:53,45422.3193635764,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6979,10-05-2024 13:09:47,45422.3193046644,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6306,10-05-2024 13:09:26,45422.3190624421,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7032,10-05-2024 13:09:26,45422.3190586227,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Up,607,"<div class=""logmessage"">-1,924 mdBm<div class=""moreicon""></div></div>","-1,924 mdBm"
6979,10-05-2024 13:09:18,45422.3189595370,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6294,10-05-2024 13:08:10,45422.3181714468,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.04 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.04 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6941,10-05-2024 13:07:54,45422.3179875579,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Warning,609,"<div class=""logmessage"">-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor<div class=""moreicon""></div></div>","-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor"
5577,10-05-2024 13:07:52,45422.3179681944,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
5572,10-05-2024 13:07:50,45422.3179425694,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
6294,10-05-2024 13:07:44,45422.3178705093,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">14 #/s<div class=""moreicon""></div></div>",14 #/s
6297,10-05-2024 13:07:43,45422.3178588889,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6306,10-05-2024 13:07:27,45422.3176736574,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5577,10-05-2024 13:07:22,45422.3176197338,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Down,608,"<div class=""logmessage"">13 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",13 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5572,10-05-2024 13:07:20,45422.3175940509,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,608,"<div class=""logmessage"">9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6677,10-05-2024 13:07:16,45422.3175554051,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6297,10-05-2024 13:07:13,45422.3175127662,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6864,10-05-2024 13:07:12,45422.3175001852,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5577,10-05-2024 13:06:52,45422.3172736806,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
5572,10-05-2024 13:06:50,45422.3172466204,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
5573,10-05-2024 13:06:45,45422.3171915741,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
6864,10-05-2024 13:06:42,45422.3171529861,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6655,10-05-2024 13:06:30,45422.3170178125,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),SNMP Custom Advanced,snmpcustomadvanced,ETH1/46_BKC_TO_BHANDUP_FIBER_NEW (POWER),Up,607,"<div class=""logmessage"">-20,969 Rx value<div class=""moreicon""></div></div>","-20,969 Rx value"
6259,10-05-2024 13:06:28,45422.3169908796,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6306,10-05-2024 13:06:27,45422.3169793634,Huawei S5701 @ LVSB (172.16.2.22),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
