ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
10579,03-06-2024 18:27:30,{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.05 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.05 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10577,03-06-2024 18:27:11,{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12355,03-06-2024 18:27:08,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 18:26:21,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:26:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:23:13<div class=""moreicon""></div></div>",No data since 03-06-2024 18:23:13
7175,03-06-2024 18:25:51,{fwp-jp-172-60-60-195} (172.60.60.195) [FortiGate-100F] @Rack_05 [CDC-105],SNMP Custom Advanced,FortiGate System Statistics,Up,"<div class=""logmessage"">0 %<div class=""moreicon""></div></div>",0 %
9597,03-06-2024 18:25:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7175,03-06-2024 18:25:41,{fwp-jp-172-60-60-195} (172.60.60.195) [FortiGate-100F] @Rack_05 [CDC-105],SNMP Custom Advanced,FortiGate System Statistics,Down,"<div class=""logmessage"">72 % (CPU Usage) is above the error limit of 68 % in CPU Usage<div class=""moreicon""></div></div>",72 % (CPU Usage) is above the error limit of 68 % in CPU Usage
12349,03-06-2024 18:25:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:22:18<div class=""moreicon""></div></div>",No data since 03-06-2024 18:22:18
10359,03-06-2024 18:23:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,03-06-2024 18:23:13,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,03-06-2024 18:22:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,03-06-2024 18:22:18,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:22:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:19:10<div class=""moreicon""></div></div>",No data since 03-06-2024 18:19:10
8192,03-06-2024 18:21:03,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/23(40) to Gi1/0/40_mgmt-jp-192-168-99-251,Up,"<div class=""logmessage"">9.74 Mbit/s<div class=""moreicon""></div></div>",9.74 Mbit/s
12349,03-06-2024 18:21:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:18:17<div class=""moreicon""></div></div>",No data since 03-06-2024 18:18:17
8192,03-06-2024 18:20:03,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/23(40) to Gi1/0/40_mgmt-jp-192-168-99-251,Down,"<div class=""logmessage"">254 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",254 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
12355,03-06-2024 18:19:10,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,03-06-2024 18:18:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 18:18:17,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:18:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:15:07<div class=""moreicon""></div></div>",No data since 03-06-2024 18:15:07
10359,03-06-2024 18:17:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 18:17:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
3056,03-06-2024 18:17:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,"<div class=""logmessage"">2.57 Mbit/s<div class=""moreicon""></div></div>",2.57 Mbit/s
12349,03-06-2024 18:17:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:14:28<div class=""moreicon""></div></div>",No data since 03-06-2024 18:14:28
9597,03-06-2024 18:16:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5018,03-06-2024 18:16:37,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
13140,03-06-2024 18:16:15,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Cisco System Health,System Health Temperatures,Up,"<div class=""logmessage"">36,050 m°C<div class=""moreicon""></div></div>","36,050 m°C"
3056,03-06-2024 18:16:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,"<div class=""logmessage"">2,216 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>","2,216 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out"
5018,03-06-2024 18:15:36,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.05 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.05 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,03-06-2024 18:15:07,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 18:14:28,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:14:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:11:12<div class=""moreicon""></div></div>",No data since 03-06-2024 18:11:12
8192,03-06-2024 18:13:03,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/23(40) to Gi1/0/40_mgmt-jp-192-168-99-251,Up,"<div class=""logmessage"">9.21 Mbit/s<div class=""moreicon""></div></div>",9.21 Mbit/s
12349,03-06-2024 18:13:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:10:25<div class=""moreicon""></div></div>",No data since 03-06-2024 18:10:25
10359,03-06-2024 18:12:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
8192,03-06-2024 18:12:03,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/23(40) to Gi1/0/40_mgmt-jp-192-168-99-251,Down,"<div class=""logmessage"">591 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",591 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
10359,03-06-2024 18:11:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9890,03-06-2024 18:11:52,{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D04 [GC-3F],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,03-06-2024 18:11:12,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9890,03-06-2024 18:10:51,{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D04 [GC-3F],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,03-06-2024 18:10:25,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:10:00,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:07:11<div class=""moreicon""></div></div>",No data since 03-06-2024 18:07:11
9597,03-06-2024 18:09:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
2782,03-06-2024 18:09:23,{mgmt-tp-192-168-101-250} (192.168.101.250) [CISCO-SG350-28-K9] @Rack_B4 [TP-1st Floor],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
3056,03-06-2024 18:09:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,"<div class=""logmessage"">2.77 Mbit/s<div class=""moreicon""></div></div>",2.77 Mbit/s
12349,03-06-2024 18:09:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:06:19<div class=""moreicon""></div></div>",No data since 03-06-2024 18:06:19
10359,03-06-2024 18:08:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
3056,03-06-2024 18:08:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,"<div class=""logmessage"">993 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",993 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
10359,03-06-2024 18:07:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 18:07:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10162,03-06-2024 18:07:45,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth19(73)__vNIC04-13.vc12.c02__10.112.73.13,Up,"<div class=""logmessage"">5,940 Mbit/s<div class=""moreicon""></div></div>","5,940 Mbit/s"
2782,03-06-2024 18:07:23,{mgmt-tp-192-168-101-250} (192.168.101.250) [CISCO-SG350-28-K9] @Rack_B4 [TP-1st Floor],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
13140,03-06-2024 18:07:14,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Cisco System Health,System Health Temperatures,Warning,"<div class=""logmessage"">31 °C (Temperature module-1 INTAKE_38487) is above the warning limit of 30 °C in Temperature module-1 INTAKE_38487<div class=""moreicon""></div></div>",31 °C (Temperature module-1 INTAKE_38487) is above the warning limit of 30 °C in Temperature module-1 INTAKE_38487
12355,03-06-2024 18:07:11,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 18:06:19,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:06:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:03:14<div class=""moreicon""></div></div>",No data since 03-06-2024 18:03:14
10162,03-06-2024 18:05:45,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth19(73)__vNIC04-13.vc12.c02__10.112.73.13,Down,"<div class=""logmessage"">4.32 #/s (Discards In) is above the error limit of 2 #/s in Discards In<div class=""moreicon""></div></div>",4.32 #/s (Discards In) is above the error limit of 2 #/s in Discards In
2782,03-06-2024 18:05:23,{mgmt-tp-192-168-101-250} (192.168.101.250) [CISCO-SG350-28-K9] @Rack_B4 [TP-1st Floor],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
3056,03-06-2024 18:05:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,"<div class=""logmessage"">5.84 Mbit/s<div class=""moreicon""></div></div>",5.84 Mbit/s
12349,03-06-2024 18:05:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 18:02:17<div class=""moreicon""></div></div>",No data since 03-06-2024 18:02:17
3056,03-06-2024 18:04:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,"<div class=""logmessage"">92 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",92 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
9597,03-06-2024 18:03:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
2782,03-06-2024 18:03:23,{mgmt-tp-192-168-101-250} (192.168.101.250) [CISCO-SG350-28-K9] @Rack_B4 [TP-1st Floor],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,03-06-2024 18:03:14,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,03-06-2024 18:02:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9597,03-06-2024 18:02:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 18:02:17,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 18:02:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 17:59:14<div class=""moreicon""></div></div>",No data since 03-06-2024 17:59:14
10359,03-06-2024 18:01:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5014,03-06-2024 18:01:49,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 18:01:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 17:58:23<div class=""moreicon""></div></div>",No data since 03-06-2024 17:58:23
