datetime,parent,type,name,status,message_raw
08-05-2024 00:39:17,LKP-DBBackup-224 (172.17.100.224),SNMP Disk Free,Disk Free: (D Drive),Down,15 % (Free Space) is below the error limit of 20 % in Free Space
08-05-2024 00:39:17,LKP-IOB-114 (172.17.100.114),SNMP Disk Free,Disk Free: (C Drive),Up,67 %
08-05-2024 00:39:17,FW-103.69.171.84 (CDC-SITE),SNMP System Uptime,SNMP System Uptime,Up,52 d 
08-05-2024 00:39:17,lkp-100-46 (172.17.100.46),SNMP System Uptime,Uptime,Up,17 h 48 m 
08-05-2024 00:39:17,IOB-Dealer-160 (172.17.100.160),SNMP Memory,Physical Memory,Up,89 %
08-05-2024 00:39:17,BrokerSVR-100-58 (172.17.100.58),SNMP CPU Load,CPU Load,Up,1 %
08-05-2024 00:39:17,lkp-100-152 (172.16.100.152),SNMP Linux Meminfo,Memory info,Up,67 %
08-05-2024 00:39:17,LKP-TECHNO-45 (172.17.100.45),SNMP Disk Free,Disk Free: (C Drive),Up,82 %
08-05-2024 00:39:17,FW_103.177.180.228 (TP Site),SNMP System Uptime,Uptime,Up,49 d 
08-05-2024 00:39:17,Probe Device (172.17.100.201),Probe Health,Probe Health,Up,100 %
08-05-2024 00:39:17,GRD-54-34-XTS(192.168.54.34),SNMP Disk Free,Disk Free: (C Drive),Up,79 %
08-05-2024 00:39:17,GRD-54-35-XTS(192.168.54.35),SNMP Disk Free,Disk Free: / (Root),Up,87 %
08-05-2024 00:39:17,LKP-IOB-114 (172.17.100.114),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:17,LKP-DBBackup-224 (172.17.100.224),SNMP CPU Load,CPU Load,Up,2 %
08-05-2024 00:39:17,LKP-ODIN-190 (172.17.100.190),SNMP System Uptime,Uptime,Up,67 d 
08-05-2024 00:39:17,IOBManager-56 (172.17.100.56),SNMP Disk Free,Disk Free: D:\ Label:DATA Serial Number 46efcfa4,Up,63 %
08-05-2024 00:39:17,LKP-NSE-TAP-66 (172.17.100.66),SNMP Disk Free,Disk Free: (C Drive),Up,82 %
08-05-2024 00:39:17,IOB-Dealer-160 (172.17.100.160),SNMP System Uptime,Uptime,Up,40 h 16 m 
08-05-2024 00:39:17,LKP-TECHNO-45 (172.17.100.45),SNMP Memory,Virtual Memory,Up,74 %
08-05-2024 00:39:17,lkp-100-43 (172.17.100.43),SNMP CPU Load,CPU Load,Up,1 %
08-05-2024 00:39:17,BrokerSVR-100-58 (172.17.100.58),SNMP Memory,Physical Memory,Up,61 %
08-05-2024 00:39:17,IOBManager-56 (172.17.100.56),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:17,LKP-IOB-114 (172.17.100.114),SNMP Disk Free,Disk Free: (D Drive),Up,59 %
08-05-2024 00:39:17,GRD-54-35-XTS(192.168.54.35),SNMP CPU Load,CPU Load,Up,1 %
08-05-2024 00:39:17,IOB-Dealer-162 (172.17.100.162),SNMP Memory,Physical Memory,Up,90 %
08-05-2024 00:39:17,LKP-DBBackup-224 (172.17.100.224),SNMP System Uptime,System Uptime,Up,10 d 
08-05-2024 00:39:17,BrokerSVR-100-58 (172.17.100.58),SNMP Memory,Virtual Memory,Up,64 %
08-05-2024 00:39:17,LKP-NSE-TAP-66 (172.17.100.66),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:17,IOB-Dealer-160 (172.17.100.160),SNMP Memory,Virtual Memory,Up,92 %
08-05-2024 00:39:17,lkp-100-152 (172.16.100.152),SNMP CPU Load,CPU Load,Up,2 %
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP System Uptime,Uptime,Up,66 d 
08-05-2024 00:39:17,GRD-54-35-XTS(192.168.54.35),SNMP Linux Meminfo,Memory info,Up,69 %
08-05-2024 00:39:17,GRD-54-34-XTS(192.168.54.34),SNMP Disk Free,Disk Free: (D Drive),Warning,27 % (Free Space) is below the warning limit of 30 % in Free Space
08-05-2024 00:39:17,IOB-Dealer-160 (172.17.100.160),SNMP Traffic 32bit,LAN Traffic (172.17.100.160),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,GRD-54-34-XTS(192.168.54.34),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:17,lkp-scanner-57 (172.17.100.57),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Up,0.82 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP System Uptime,Uptime,Up,71 d 
08-05-2024 00:39:17,lkp-scanner-57 (172.17.100.57),SNMP Traffic 64bit,LAN_ Traffic (172.17.100.57),Up,2.59 Mbit/s
08-05-2024 00:39:17,LKP-UAT-151 (172.16.100.151),SNMP Traffic 32bit,NSE Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:17,LKP-BSE-IML-51 (172.17.100.51),SNMP Traffic 32bit,BSE Traffic (10.60.77.51),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(100901) 902 Traffic,Up,0 Mbit/s
08-05-2024 00:39:17,GRD-54-34-XTS(192.168.54.34),SNMP Traffic 32bit,BSE_197 Traffic (10.99.197.17),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,LKP-UAT-151 (172.16.100.151),SNMP Traffic 32bit,MCX Traffic,Up,0.61 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(100126) 127 Traffic,Up,0 Mbit/s
08-05-2024 00:39:17,LKP-IOB-114 (172.17.100.114),SNMP Traffic 32bit,LAN Traffic (172.17.100.114),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_TO_MCX_ROUTER Traffic,Up,0.62 Mbit/s
08-05-2024 00:39:17,GRD-54-34-XTS(192.168.54.34),SNMP Traffic 32bit,LAN_54 (192.168.54.34) Traffic,Up,4.63 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(023) UPLINK_TO_QNQ_SW_99.235_G0/0/2 Traffic,Up,1.48 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_TO_QNQ_SW_101.235_G0/0/2 Traffic,Up,1.50 Mbit/s
08-05-2024 00:39:17,IOBManager-56 (172.17.100.56),SNMP Traffic 32bit,NSE_153 Traffic (10.222.6.153),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,LKP-DBBackup-224 (172.17.100.224),SNMP Traffic 32bit,LAN_224 Traffic (172.17.100.224),Up,0.02 Mbit/s
08-05-2024 00:39:17,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,KOL-MUM_GREEK Traffic,Up,0 Mbit/s
08-05-2024 00:39:17,lkp-100-46 (172.17.100.46),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Up,1.34 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(100921) 922 Traffic,Up,0 Mbit/s
08-05-2024 00:39:17,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,(002) INTERNET Traffic_70MB,Up,0.32 Mbit/s
08-05-2024 00:39:17,LKP-UAT-151 (172.16.100.151),SNMP Traffic 32bit,LAN Traffic (172.16.100.151),Up,14 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_FIREWALL_PORT1 Traffic,Up,0.56 Mbit/s
08-05-2024 00:39:17,LKP-NSE-TAP-66 (172.17.100.66),SNMP Traffic 32bit,NSE_146 Traffic (10.222.6.146),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(100053) 54 Traffic,Up,0 Mbit/s
08-05-2024 00:39:17,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_MALAD_NEW_OFFICE Traffic(10 MB),Up,0 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_ROUTER_NSE_AIRTEL_gi0/0 Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:17,lkp-100-46 (172.17.100.46),SNMP Traffic 64bit,LAN_ Traffic (172.17.100.46),Up,18 Mbit/s
08-05-2024 00:39:17,lkp-100-43 (172.17.100.43),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Up,0 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(018) CONNECTED_TO_10G_SW_INTERACTIVE_PORT_20 Traffic,Up,0.63 Mbit/s
08-05-2024 00:39:17,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TTML_NSE Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:17,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TIKONA_NSE Traffic(60MB),Up,0.10 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_200.52_GI0.42 Traffic,Up,1.47 Mbit/s
08-05-2024 00:39:17,LKP-TECHNO-45 (172.17.100.45),SNMP Traffic 32bit,LAN_ Traffic (172.17.100.45),Up,19 Mbit/s
08-05-2024 00:39:17,GRD-54-35-XTS(192.168.54.35),SNMP Traffic 64bit,LAN Traffic (192.168.54.35),Up,4.87 Mbit/s
08-05-2024 00:39:17,IOBManager-56 (172.17.100.56),SNMP Traffic 32bit,LAN Traffic (172.17.100.56),Up,0.02 Mbit/s
08-05-2024 00:39:17,TP-RP-11-201 (10.20.11.201),WMI UTC Time,WMI UTC Time,Up,19 h 1 m 
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(022) CONNECTED_TO_10G_SW_TBT_PORT_10 Traffic,Up,0.63 Mbit/s
08-05-2024 00:39:17,LKP-UAT-151 (172.16.100.151),SNMP Traffic 32bit,BSE Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:17,LKP-NSE-TAP-66 (172.17.100.66),SNMP Traffic 32bit,LAN_66 Traffic (172.17.100.66),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_200.51_GI0.42 Traffic,Up,1.78 Mbit/s
08-05-2024 00:39:17,lkp-100-43 (172.17.100.43),SNMP Traffic 64bit,LAN Traffic (172.17.100.43),Up,2.81 Mbit/s
08-05-2024 00:39:17,GRD-54-35-XTS(192.168.54.35),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Up,0.17 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,UPLINK_TO_BSE_ROUTER Traffic,Up,0.01 Mbit/s
08-05-2024 00:39:17,GRD-54-34-XTS(192.168.54.34),SNMP Traffic 32bit,NSE_110 Traffic (10.223.110.60),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,IOB-Dealer-162 (172.17.100.162),SNMP Traffic 32bit,LAN Traffic (172.17.100.162),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,BrokerSVR-100-58 (172.17.100.58),SNMP Traffic 32bit,LAN_ Traffic (172.17.100.58),Up,11 Mbit/s
08-05-2024 00:39:17,lkp-100-152 (172.16.100.152),SNMP Traffic 64bit,LAN Traffic (172.16.100.152),Up,14 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 00:39:17,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 00:39:17,LKP-ODIN-190 (172.17.100.190),SNMP Traffic 32bit,LAN Traffic (172.17.100.190),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,1G-SWITCH_192.168.54.249 (CDC-SITE),SNMP Traffic 64bit,(021) SERVER_192.168.54.50_MCX_PORT_VLAN_922 Traffic,Up,0.64 Mbit/s
08-05-2024 00:39:17,SW_192.168.54.253,SNMP Traffic 64bit,TATA_CDC_TO_MALAD Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:17,IOBManager-56 (172.17.100.56),SNMP Traffic 32bit,BSE_56 Traffic (10.60.77.56),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,LKP-BSE-IML-51 (172.17.100.51),SNMP Traffic 32bit,LAN Traffic (172.17.100.51),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,IOB-Dealer-160 (172.17.100.160),SNMP Traffic 32bit,BSE Traffic (10.60.77.160),Up,< 0.01 Mbit/s
08-05-2024 00:39:17,lkp-100-152 (172.16.100.152),SNMP Traffic 64bit,Loopback Traffic (127.0.0.1),Up,0.27 Mbit/s
08-05-2024 00:39:16,Probe Device,WMI Free Disk Space (Multi Disk),Disk Free,Up,82 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP Memory,Virtual Memory,Up,56 %
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Disk Free,Disk Free (C Drive),Up,86 %
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP Memory,Virtual Memory,Up,36 %
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Memory,Virtual Memory,Up,65 %
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Memory,Physical Memory,Up,91 %
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP Disk Free,Disk Free: (E Drive),Up,73 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP Disk Free,Disk Free: (D Drive),Down,5 % (Free Space) is below the error limit of 20 % in Free Space
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Memory,Virtual Memory,Up,93 %
08-05-2024 00:39:16,BGSE_FW_103.156.123.156,SNMP System Uptime,System Uptime,Up,52 d 
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP Disk Free,Disk Free: (C Drive),Up,51 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP System Uptime,Uptime,Up,3 d 9 h 59 m 
08-05-2024 00:39:16,Probe Device,Windows Network Card,vmxnet3 Ethernet Adapter,Up,0.12 Mbit/s
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP System Uptime,Uptime,Up,3 d 10 h 4 m 
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP Memory,Physical Memory,Warning,27 % (Percent Available Memory) is below the warning limit of 30 % in Percent Available Memory
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP CPU Load,CPU Load,Up,1 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP Memory,Physical Memory,Up,68 %
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP Disk Free,Disk Free: (D Drive),Up,46 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP Disk Free,Disk Free: (C Drive),Down,4 % (Free Space) is below the error limit of 20 % in Free Space
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Disk Free,Disk Free: (C Drive),Up,64 %
08-05-2024 00:39:16,Probe Device,Probe Health,Probe Health,Up,100 %
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP System Uptime,Uptime,Up,3 d 10 h 2 m 
08-05-2024 00:39:16,Probe Device,System Health,System Health,Up,100 %
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Memory,Physical Memory,Up,76 %
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP System Uptime,Uptime,Up,3 d 10 h 3 m 
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Disk Free,Disk Free (F Drive),Up,98 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP CPU Load,CPU Load,Up,2 %
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Disk Free,Disk Free: (D Drive),Up,52 %
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Disk Free,Disk Free (E Drive),Up,>99 %
08-05-2024 00:39:16,BGSE-10.101(151.1.10.101)(VM),SNMP Traffic 32bit,LAN-151.1.10.101 Traffic,Up,5.30 Mbit/s
08-05-2024 00:39:16,None,Probe,IIFL 2nd Setup (103.177.180.84) (TP_STT)...,Notification Info,State Trigger sends Email (Sensor ID: 13869 | Trigger Source ID: 13866 | Trigger ID: 3)
08-05-2024 00:39:16,TP-RP-11-201 (10.20.11.201),Probe Health,Probe Health,Notification Info,State Trigger activated (Sensor ID: 13869 | Trigger Source ID: 13866 | Trigger ID: 3)
08-05-2024 00:39:16,TP-RP-11-201 (10.20.11.201),Probe Health,Probe Health,Unknown,This sensor has not received data for 9 minutes 27 seconds.
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Traffic 32bit,MCX_TCL (10.180.141.194) Traffic,Up,0.62 Mbit/s
08-05-2024 00:39:16,BGSE-10.102(151.1.10.102)(VM),SNMP Traffic 32bit,LAN-151.1.10.102 Traffic,Up,0.09 Mbit/s
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Traffic 32bit,MCX_Airtel (10.170.144.193) Traffic,Up,0 Mbit/s
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Traffic 32bit,NSE (10.223.108.178 ) Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,BGSE-10-105 (151.1.10.105)(VM),SNMP Traffic 32bit,LAN (151.1.10.105),Up,< 0.01 Mbit/s
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Traffic 32bit,BSE (10.111.65.4) Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,BGSE-10.104(151.1.10.104)(VM),SNMP Traffic 32bit,LAN- 151.1.10.104 Traffic,Up,5.32 Mbit/s
08-05-2024 00:39:16,MKT_JP_172.60.60.214,SNMP Traffic 64bit,FARSIGHT_FGT_103.156.123.136/29_ vlan432_vrrp32_ Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,MKT_JP_172.60.60.213,SNMP Traffic 64bit,FARSIGHT_FGT_103.156.123.136/29_ vlan432_vrrp32_ Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,FW_5PAISA_DR,SNMP Traffic 64bit,5PAISA_LAN-1 Traffic,Up,0.26 Mbit/s
08-05-2024 00:39:16,FW_5PAISA_DR,SNMP Traffic 64bit,5PAISA_WAN Traffic,Up,0.21 Mbit/s
08-05-2024 00:39:16,FW_5PAISA_DR,SNMP Traffic 64bit,(006) ha2 Traffic,Up,0.04 Mbit/s
08-05-2024 00:39:16,FW_5PAISA_DR,SNMP Traffic 64bit,(005) ha1 Traffic,Up,0.07 Mbit/s
08-05-2024 00:39:16,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (C Drive),Up,93 %
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP System Uptime,Uptime,Up,19 h 7 m 
08-05-2024 00:39:16,XTS-11-14 (VM),SNMP Linux Meminfo,Meminfo,Up,62 %
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP CPU Load,CPU Load,Up,2 %
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Memory,Physical Memory,Up,44 %
08-05-2024 00:39:16,XTS-11-14 (VM),SNMP CPU Load,CPU Load,Up,1 %
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Memory,Physical Memory,Up,57 %
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Memory,Virtual Memory,Up,47 %
08-05-2024 00:39:16,XTS-11-14 (VM),SNMP Disk Free,Disk Free (stats),Up,83 %
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Memory,Virtual Memory,Up,62 %
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP System Uptime,System Uptime,Up,19 h 7 m 
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP CPU Load,CPU Load,Up,29 %
08-05-2024 00:39:16,Probe Device,System Health,System Health,Up,100 %
08-05-2024 00:39:16,XTS-11-14 (VM),SNMP System Uptime,Uptime,Up,18 h 29 m 
08-05-2024 00:39:16,Probe Device,Probe Health,Probe Health,Up,100 %
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Disk Free,Disk Free: (C Drive),Up,65 %
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Disk Free,Disk Free: (D Drive),Up,49 %
08-05-2024 00:39:16,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Down,19 % (Free Space) is below the error limit of 20 % in Free Space
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Traffic 32bit,LAN Traffic (10.1.11.12),Up,201 Mbit/s
08-05-2024 00:39:16,XTS-11-14 (VM),SNMP Traffic 64bit,LAN Traffic (10.1.11.14),Up,5.83 Mbit/s
08-05-2024 00:39:16,XTS-11-14 (VM),SNMP Traffic 64bit,Looback Traffic (127.0.0.1),Up,0.37 Mbit/s
08-05-2024 00:39:16,XTS-11-12 (VM),SNMP Traffic 32bit,NSE Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Traffic 32bit,NSE Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Traffic 32bit,BSE Traffic,Up,< 0.01 Mbit/s
08-05-2024 00:39:16,XTS-11-13 (VM),SNMP Traffic 32bit,LAN Traffic (10.1.11.13),Up,206 Mbit/s
08-05-2024 00:39:16,KARNA_SERVER (10.22.3.21) (TP),SNMP System Uptime,System Uptime,Up,74 d 
08-05-2024 00:39:16,PRTG_PROBE_3.201 (TP-VC012),Probe Health,Probe Health,Up,100 %
08-05-2024 00:39:16,Probe Device,Probe Health,Probe Health,Up,100 %
08-05-2024 00:39:16,Probe Device,System Health,System Health,Up,100 %
08-05-2024 00:39:15,Karna_10.22.3.11,SNMP Disk Free,Disk Free: (D Drive),Up,82 %
08-05-2024 00:39:15,Karna_10.22.3.12,SNMP Disk Free,Disk Free: / (Root),Up,96 %
08-05-2024 00:39:15,Probe Device,Probe Health,Probe Health,Unknown,This sensor has not received data for 10 minutes 30 seconds.
08-05-2024 00:39:15,5Paisa-201-32 (192.168.201.32),SNMP Disk Free,Disk Free: /,Up,88 %
08-05-2024 00:39:15,5Paisa-201-31 (192.168.201.31),SNMP System Uptime,Uptime,Up,19 h 7 m 
08-05-2024 00:39:15,5Paisa-201-33 (192.168.201.33),SNMP Memory,Physical Memory,Up,46 %
08-05-2024 00:39:15,5Paisa-201-32 (192.168.201.32),SNMP Linux Meminfo,Memory info,Up,51 %
08-05-2024 00:39:15,5Paisa-201-31 (192.168.201.31),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:15,5Paisa-201-33 (192.168.201.33),SNMP System Uptime,Uptime,Up,19 h 7 m 
08-05-2024 00:39:15,XTS-201-22 (VM),SNMP CPU Load,CPU Load,Up,0 %
08-05-2024 00:39:15,XTS-201-22 (VM),SNMP Disk Free,Disk Free: ( C Drive ),Up,92 %
08-05-2024 00:39:15,PRTG-201-251 (probe) (vCenter04),System Health,System Health,Up,100 %
08-05-2024 00:39:15,5Paisa_FW (192.168.201.254),SNMP System Uptime,Uptime,Up,52 d 
08-05-2024 00:39:15,KARNA_SERVER (10.22.3.21) (TP),SNMP Disk Free,Disk Free: (C Drive),Up,90 %
08-05-2024 00:39:15,XTS-201-22 (VM),SNMP Memory,Virtual Memory,Up,53 %
08-05-2024 00:39:15,XTS-201-22 (VM),SNMP Disk Free,Disk Free: ( D Drive ),Warning,30 % (Free Space) is below the warning limit of 30 % in Free Space
08-05-2024 00:39:15,XTS-ADMIN-201-57 (VM),SNMP System Uptime,Uptime,Up,18 h 37 m 
08-05-2024 00:39:15,XTS-201-21 (VM),SNMP System Uptime,Uptime,Up,18 h 29 m 
08-05-2024 00:39:15,PRTG-201-251 (probe) (vCenter04),Probe Health,Probe Health,Up,100 %
08-05-2024 00:39:15,XTS-ADMIN-201-57 (VM),SNMP Disk Free,Disk Free (C Drive),Up,33 %
08-05-2024 00:39:15,XTS-201-21 (VM),SNMP CPU Load,CPU Load,Up,1 %
08-05-2024 00:39:15,XTS-201-12 (VM),SNMP Disk Free,Disk Free: ( D Drive),Up,46 %
08-05-2024 00:39:15,XTS_201-23 (VM),SNMP Memory,Physical Memory,Up,58 %
08-05-2024 00:39:15,XTS-ADMIN-201-57 (VM),SNMP Memory,Memory: Virtual Memory,Up,78 %
08-05-2024 00:39:15,XTS-201-21 (VM),SNMP Linux Meminfo,Memory info,Up,62 %
08-05-2024 00:39:15,5Paisa-201-33 (192.168.201.33),SNMP Disk Free,Disk Free: (D Drive),Up,60 %
08-05-2024 00:39:15,XTS-201-12 (VM),SNMP Memory,Physical Memory,Warning,21 % (Percent Available Memory) is below the warning limit of 30 % in Percent Available Memory
08-05-2024 00:39:15,XTS-201-22 (VM),SNMP System Uptime,Uptime,Up,19 h 6 m 
08-05-2024 00:39:15,XTS_201-23 (VM),SNMP Disk Free,Disk Free: ( C Drive ),Up,68 %
08-05-2024 00:39:15,XTS-ADMIN-201-57 (VM),SNMP CPU Load,CPU Load,Up,5 %
08-05-2024 00:39:15,XTS-201-21 (VM),SNMP Disk Free,Disk Free: (stats),Up,75 %
08-05-2024 00:39:15,5Paisa-201-33 (192.168.201.33),SNMP Memory,Virtual Memory,Up,51 %
08-05-2024 00:39:15,XTS-201-12 (VM),SNMP CPU Load,CPU Load,Up,11 %
